14019A device comprising: a substrate; a first dielectric device layer on the substrate comprising a target thickness TTFD; and a second dielectric device layer over the first dielectric device layer having a target thickness TTSD, wherein a lower portion of the second dielectric device layer comprises a consumed upper portion of the first dielectric device layer.508
13631596	A method comprising: receiving information relating to content presented to a second user by a head mounted display of the second user; and based upon the information, causing, with a processor, an indication to be presented to a first user identifying the content presented to the second user by the head mounted display of the second user.
14124493	An electromagnetic relay, comprising: a fixed contact; a movable contact for selectively contacting with or separating from the fixed contact; and a drive unit having at least an electromagnetic coil unit for driving the movable contact so as to come into contact with the fixed contact, wherein the drive unit is configured to generate a first driving force to cause the movable contact to contact the fixed contact and a second driving force greater than the first driving force to hold a contact state between the movable contact and the fixed contact, wherein after the movable contact and the fixed contact have contacted, the second driving force is caused to be generated from the first driving force.
13633211	A method for providing deep packet buffering for an Ethernet switch core comprising at least one policy engine, said method comprising: sending incoming frames to an on-chip buffer and an at least one deep packet buffer, determining a policy for at least one frame of data via the policy engine; and if the at least one frame is destined to a port that is having a bandwidth variance, transferring the at least one frame from the at least one deep packet buffer to an external deep packet buffer.
14100037	A method for activating a non-active application residing on a first communication device configured to receive activating messages, the method comprising: (a) operating an application residing on a mobile communication device to generate an activating message; (b) sending the activating message from the mobile communication device to the first communication device; (c) receiving the activating message by the first communication device; and (d) responding to the activating message, wherein responding comprises activating the non-active application and opening an IP connection.
14038912	A method for synchronizing sound data (SD) and text data (TD), said text data (TD) being obtained by manual transcription of said sound data (SD) during playback of the latter, comprising the steps of repeatedly: querying said sound data (SD) and said text data (TD) to obtain a current time position (TPi) corresponding to a currently played sound datum (SDi) and a currently transcribed text datum (TDj), correcting said current time position (TPi) by applying a time correction value (L) in accordance with a transcription delay, and generating at least one association datum (&#x3c;TPi&#x2032;&#x3e;) indicative of a synchronization association between said corrected time position (TPi&#x2032;) and said currently transcribed text datum (TDj).
14037469	A method of determining inclusion of a patient in a medical category, the method comprising: triggering, by a processor in response to an input of data into an electronic medical record of the patient, an analysis of the electronic medical record; identifying characteristics that indicate inclusion in the medical category with the analysis; determining, by the processor, a probability the patient belongs to the medical category based on the identified characteristics; and recommending an action to undertake based on the probability.
13644097	A controller comprising: a processor; and a computer readable storage medium accessible to the processor and bearing instructions executable by the processor to configure the processor to: adapt different sources of content to a client device on a network through a single user interface (UI) provided by the controller to the client device to transparently enable the client device to also receive content for playback that was initially presented without a remote UI.
14024423	A computer-implemented method comprising: gathering a plurality of instances of online activity associated with a user; analyzing the plurality of instances of online activity to determine a characteristic that is likely to correspond to a profile attribute of the user; and generating a profile enrichment suggestion for the user based on the determined characteristic.
14015989	A method of addressing private comments to restricted recipients in a context of a public message, the method including: receiving input that represents private comments embedded in a public message during authoring of the public message; wherein the private comments and restricted recipients of the private comments are identified using identifiers that link the private comments with the restricted recipients; and directing the private comments privately to the restricted recipients when the public message is dispatched.
13950814	An automated system for automatically configuring and managing a complex information technology infrastructure, said system comprising: an automated computer system operating under control of a computer program, and including: a control panel mechanism, responsive to user input, and configured for allowing a user to establish a cloud services infrastructure including create a new information technology infrastructure client, create end users of the information technology infrastructure, select cloud applications and application licenses to be used by one or more users of the information technology infrastructure and for providing, as control panel output, cloud services infrastructure provisioning information formatted for use by an automated process automation system; an operations console mechanism, responsive to user input, and configured for allowing previously established cloud services infrastructure support and configuration tasks for previously established users of the cloud services infrastructure system including manage existing information technology infrastructure clients, manage users, unlock user accounts, reset user passwords, force user to change their password on the next log in, set up a password that never expires, set up account expiration dates, create distribution and security groups, provide shadow support, log off a user, explore and control processes running on a user's desktop as well as remote installation, and for running reports related to the information technology infrastructure and its users and applications, and for providing, as operations console output, cloud services infrastructure and provisioning information formatted for use by said automated process automation system; and an automated process automation system, coupled an responsive to said control panel mechanism output and said operations console mechanism output, for automatically, without human intervention and in response to said control panel mechanism output and said operations console mechanism output, controlling and implementing the process of creating and managing organizational directory structures, data directory structures, users, server systems, application installation, the initial setting of user privileges, and communication of all credentials and access details to the information technology services provider and user organization.
14045905	An apparatus, comprising: a converter configured to convert data from a first domain to a second domain, the data representing an interaction between at least one object and a touch device; and an object detector configured to identify the at least one object in response to the data in the second domain.
13646769	A method for providing a lookup table (LUT) for changing color components of pixels of an image, the method comprising: generating, via a computing device, N two-dimensional slices from a three-dimensional LUT, wherein the N two-dimensional slices are arranged in order from a first two-dimensional slice to an Nth two-dimensional slice; generating, via the computing device, N upsampled slices corresponding to the N two-dimensional slices, wherein the N upsampled slices are arranged in order from a first upsampled slice to an Nth upsampled slice; forming, via the computing device, a first group of slices comprising the N upsampled slices; forming, via the computing device, a second group of slices comprising a second two-dimensional slice of the N two-dimensional slices through the Nth two-dimensional slice and a copy of the Nth two-dimensional slice; and storing, via the computing device, the first group of slices and the second group of slices, respectively, in a zero level of a mip map and a first level of the mip map.
14038017	An image forming apparatus comprising: an image bearing member; an image forming unit configured to form a toner image on said image bearing member; an intermediate transfer member onto which the toner image formed on said image bearing member by said image forming unit is transferred; a driving unit configured to drive said intermediate transfer member to convey the toner image transferred onto said intermediate transfer member; a transfer unit configured to transfer the toner image on said intermediate transfer member, which has been conveyed to a transfer position by said driving unit, onto a sheet; a conveying unit configured to convey the sheet to the transfer position; a first detection unit configured to detect an image indicating a position of the toner image on said intermediate transfer member; a second detection unit configured to detect that the sheet conveyed by said conveying unit has reached a detection position upstream of the transfer position in a direction in which the sheet is conveyed by said conveying unit; and a control unit configured to control a conveying speed of said intermediate transfer member, based on timing of detection by said first detection unit and timing of detection by said second detection unit, such that the toner image on said intermediate transfer member is transferred by said transfer unit onto a predetermined position on the sheet conveyed by said conveying unit.
13644337	A method comprising: identifying a user interface (UI) design created for at least one web page, where the UI design comprises a modified version of a default UI template; analyzing at least one difference between the identified UI design and the default UI template; and generating at least a subset of code and at least one style element for the at least one web page in response to identifying the UI design, the subset of generated code and the at least one generated style element based on the at least one analyzed difference between the identified UI design and the default UI template.
14123098	A solar cell module support assembly comprising: a solar cell module and a frame supporting the solar cell module; a drive motor and a power transmission unit transmitting power of the drive motor so as to support frame and change disposition angle and disposition direction of the frame; a motion conversion unit to convert rotating motion of the power transmission unit into rotating motion and vertical motion of the frame; first connection support units connecting upper and lower portions of the rear surface of the frame; and second connection support units connecting the first connection support units to the motion conversion unit.
14136995	A dye, having a structure represented by one of formula (1A) and formula (1C):  wherein A represents a number of atoms necessary for forming a ring together with the carbon-nitrogen bond; at least one of Y1A and Y2A represents an acidic group selected from group consisting of carboxylic acid group, a sulfonic acid group, a phosphonic acid group, a phenolic hydroxyl group, an alkylsulfonylcarbamoyl group and a phosphoric acid group, in which when they each represent an acidic group, they may be the same as or different from each other, or when only one of them represents an acidic group, the other represents an electron-withdrawing group; D represents a number of atoms necessary for constituting a dye as a whole together the structure other than Y1A, Y2A and Y3A; n represents an integer of 1 to 5; L represents a single bond or a divalent linking group; and Y3A represents an acidic group selected from group consisting of carboxylic acid group, a sulfonic acid group, a phosphonic acid group, a phenolic hydroxyl group, an alkylsulfonylcarbamoyl group and a phosphoric acid group; and  wherein A1 represents a 6- or 7-membered nitrogen-containing heterocycle formed by linking with the benzene ring and the nitrogen atom; L1C represents an electron transfer-linking group containing at least one hetero ring selected from the group consisting of a thiophene ring, a furane ring, a pyrrole ring, a selenophene ring, and a hetero ring in which at least two of those are condensed with each other; R1C and R3C each independently represent a hydrogen atom or a substituent; R2C represents a hydrogen atom or a substituent; B1C represents a heterocyclic acidic nucleus, or a methylene group substituted with an electron-withdrawing group; B1C represents a group having at least one acidic group selected from group consisting of carboxylic acid group, a sulfonic acid group, a phosphonic acid group, a phenolic hydroxyl group, an alkylsulfonylcarbamoyl group and a phosphoric acid group; and n1 represents an integer of 1 to 12.
14054110	A semiconductor device comprising: a multilayer film comprising an oxide semiconductor layer and an oxide layer; a source electrode and a drain electrode in contact with the oxide layer; and a gate electrode overlapping with the oxide semiconductor layer with a gate insulating film therebetween, wherein the oxide semiconductor layer is wrapped by the oxide layer, and wherein an edge of the multilayer film in a cross section has a curvature.
14109156	A power manager comprising: a power bus (410); a plurality of device ports each configured to operably connect with an external power device; a first power channel (525, 1305) comprising a first conductive path disposed between each device port and the power bus and a first controllable switching element (465, A) disposed along the first connective path for selectively connecting and disconnecting each device port to and from the power bus over the first power channel; a second power channel (530, 1320) comprising a second conductive path disposed between each device port and the power bus, a second controllable switching element (495, D) disposed along the second connective path for selectively connecting and disconnecting each device port to and from the power bus over the second power channel and a controllable power converter (442) disposed along the second conductive path between the second controllable switching element and the power bus for converting a power signal; a data processing device (420) and associated memory in communication with each of the first and second controllable switches and the power converter; and, energy management schema operating on the power manager for controlling each of the first and second controllable switches and the power converter.
13652943	A computer-implemented method, comprising: receiving a sketch comprising a graphical chart representation; automatically generating a dataset from the sketch, generating the dataset comprising automatically deriving one or more new data values from the sketch, automatically deriving the one or more new data values comprising automatically deriving the one or more new data values from one or more data values represented in one or more textual representations in the sketch; and automatically generating a graphical chart from the sketch, the graphical chart representing the sketch, and the dataset comprising data represented in the graphical chart.
14054302	A method of data communication for a MAC layer, including: initiating by a mobile station an access attempt; transmitting a probe to a base station, wherein the probe includes header information and data frames; decoding the header information and the data frames; generating, by the base station a SACK message; and transmitting the SACK message to the MS.
14053101	A method of coordinating a plurality of transceiver units (TUs), the method comprising: receiving an initialization intent notification from a first TU in the plurality of TUs; sending a low-power link state (LPLS) transition notification to a second TU in the plurality of TUs; receiving a LPLS transition complete notification from the second TU in response to the second TU transitioning from a first mode to a second mode, wherein in the first mode the second TU is in an LPLS with a long inactivity period (LPLS-L); sending an able to initialize notification to the first TU; and performing a vector training procedure using the first TU and the second TU.
14051332	A wire-electrical discharge machine having an NC program creating function to create an NC program from CAD graphic data, wherein the CAD graphic data includes a line constituting a graphic and attribute information of the line, and the attribute information of the line includes at least one of a type, a color, and a thickness of the line, and a layer, and wherein the wire-electrical discharge machine comprises: setting means that sets an attribute of a line extracted as a machining shape from the CAD graphic data; extracting means that extracts graphic data corresponding to the machining shape extracted from the CAD graphic data, based on the setting by the setting means; and NC program creating means that creates an NC program from the graphic data corresponding to the machining shape, extracted by the extracting means.
13943751	A computer-implemented method comprising: receiving, by a social networking system, location information for a device associated with a first user of the social networking system; associating the location information with the first user in a user profile associated with the first user of the social networking system; sending, from the social networking system, to a second user a communication generated based at least in part on the location information; operating at least one social network application server for interacting with users of the social networking system, wherein at least some of the users of the social networking system are users of wireless computing devices; providing a first mobile application for interacting with the social networking system via communication with the at least one social network application server, the first mobile application providing social network application operations independent of operations of a separate browser application, wherein (i) the first mobile application is further operable to employ geolocation functions of a respective wireless device to communicate geolocation information to one or more servers of hardware and software of the social network application, (ii) the first mobile application is programmed to upload photos to a respective user account with text descriptive information manually entered by the respective user for sharing via the social network application by the respective user, and (iii) at least some entries of text descriptive information communicated from the first mobile application and received by the one or more servers of the social network application are indicative of current activities of respective users; receiving app usage information, by one or more servers of hardware and software, from a plurality of second mobile applications of different types executing on respective wireless computing devices that is generated independently of user initiated web browsing operations, wherein (i) each of the plurality of second mobile applications includes code for installation on respective wireless computing devices for application operations on respective wireless computing devices, (ii) the plurality of second mobile applications include at least mobile gaming applications that include code for conducting gaming operations without employing a separate browser application on the respective wireless computing device for gaming operations, (iii) the plurality of second mobile applications include mobile digital content applications for accessing digital content from a respective library of digital content without employing a separate browser application on the respective wireless computing device for digital content presentation operations, (iv) the plurality of second mobile application include shopping-related mobile applications for completing shopping operations without employing a separate browser application on the respective wireless computing device for shopping operations, and (v) the second plurality of mobile applications are functionally integrated with the social networking system to share social network user activities and user activities of the second plurality of applications; combining app usage information from the second plurality of mobile applications with social network application information, wherein the combining comprises correlating non-social network application activities to respective identities in the social networking system and wherein the app usage information from the plurality of second mobile applications includes app-specific actions or postings that differ depending on a respective mobile application or mobile application type; generating mobile app usage analytic data, from combined app usage data, relating to aggregate mobile app usage information across at least the plurality of second mobile applications by multiple different users at multiple different locations; and providing centralized app advertising, by one or more servers of hardware and software, for the plurality of second mobile applications, wherein the providing centralized app advertising comprises: (a) correlating purchases of users at different physical retail locations with identities of the users in the social network application, (b) generating purchasing behavior analytic data reports for multiple users and multiple merchants from correlated purchases, (c) providing user analytic data including purchasing analytic data to advertisers in user anonymized form, and (d) targeting ads for specific users via a plurality of different mobile applications without supplying user social network identifying information to the advertisers.
13652906	A method comprising: creating, by a computer-based system for settling payment, a group comprising a plurality of transaction accounts associated with a shared financial obligation; receiving, by the computer-based system, a selection of a record of charge (ROC) that is included as part of the shared financial obligation; and settling, by the computer-based system, a plurality of ROCs, including the ROC, corresponding to the shared financial obligation between each of the plurality of transaction accounts in the group.
13650863	A method of restructuring a table having data skew in a computer system, the computer system storing data from a database in partitions on one or more nodes of the computer system, the method comprising: (a) storing original data values of a distribution key in a switch column added to the table, (b) replacing the original data values of the distribution key with modified data values that reduce the data skew in the table, and (c) partitioning the rows of the table across the nodes of the computer system based on the distribution key.
13650993	A computer program product comprising a computer readable storage device having a computer readable program stored thereon, wherein the computer readable program while executing on a computer causes the computer to: monitor a plurality of potential recipients of a communication according to one or more monitored contextual characteristics; calculate a score for each of the plurality of potential recipients based upon the one or more monitored contextual characteristics; and select one or more recipients of the communication from the plurality of potential recipients of the communication based upon the score for each of the plurality of potential recipients.
14138540	A method of vending a product from a vending machine into a reusable container adapted to receive the product from the vending machine, the method comprising: receiving user account information from a computer readable means disposed on the reusable container by the vending machine, said user account information corresponding to a user account comprising credit information; receiving an identifier from a mobile device; comparing the received identifier with a selected identifier associated with the user account; authorising deduction of credit from said user account by the vending machine in response to the received identifier matching the selected identifier; accessing said user account by the vending machine; deducting said credit corresponding to a credit value of said product from said user account based on said credit information to purchase the product; and subsequently vending said product to be received by the reusable container.
14012290	A method of estimating the total organic carbon (TOC) content in a sample of reservoir rock from a known depth taken from a specific oil field, the sample containing a plurality of distinguishable end member (EM) components that can include oil, bitumen, soluble tar, pyrobitumen, kerogen, coal, drilling mud additives such as lubricants, mud stabilizers, lost circulation material, and other carbon-containing contaminants, the improvement comprising: a. determining a set of local end members for compositional modeling; b. applying compositional modeling to determine the relative proportion of each of the local end members in the sample; c. recording the values of the percent of total yield of each end member in the sample; d. obtaining parameters for the total hydrogen index (THIOM), the ratio of organic matter-to-pyrolizable hydrocarbons (OM/HCpy), the ratio of hydrogen to carbon in the organic matter (H/COM), the percent of Nitrogen, Oxygen, and Sulfur in the organic matter (NOSx%), and the weight of Hydrogen in the organic matter (Wt % HOM). e. applying compositional modeling to determine the hydrocarbon yield (YieldEMx) that is attributable to each EM in the sample; f. determining the weight of organic matter (OM) represented by the hydrocarbon yield in accordance with the following:  where HCPyx is a pyrolizable hydrocarbon end member; g. determining the weight of elemental nitrogen, sulfur and oxygen in accordance with the following:  h. determining weight of hydrogen for each end member in a sample by the equation:  i. calculating the total organic carbon for the end member (TOCEMx) as follows:  j. summing the TOC for each end member and the inert carbon present in the formation to get the reconstructed total organic carbon (TOCRCN or TOCCoMod) as follows:
13654753	Apparatus for processing time-series market data comprising: a risk analyzer arranged to access a first set of time-series market data from a data source and to process said first set of time-series market data to generate data indicative of a risk category; and a trend analyzer arranged to access said data indicative of a risk category determined by the risk analyzer and to output a value of a market indicator based on a second set of time-series market data, the trend analyzer being arranged to determine the value of the market indicator using an output of a set of filters, the set of filters being selected by the trend analyzer according to said data indicative of a risk category.
14063282	A switch control circuit comprising: a first zener diode coupled between a gate of a first transistor among cascode-coupled first and second transistors and a first end of a capacitor supplying a power voltage; and a second zener diode coupled to the gate of the first transistor and a node between the first transistor and the second transistor, wherein the first zener diode and the second zener diode are electrically coupled.
14063089	An information management apparatus comprising: a processor, and a memory configured to store computer-readable instructions that, when executed, cause the processor to perform processes comprising: acquiring stroke data, the stroke data being data of a trajectory of an approaching writing device that is detected by a detection portion capable of detecting the trajectory and including data of the trajectory of the writing device corresponding to schedule information written on a paper medium; generating image data of the trajectory based on the acquired stroke data; generating text data based on the acquired stroke data; and registering and managing the schedule information and the image data, the schedule information being identified from the text data.
13777069	A method for scheduling concurrent procedures on a wireless communication device, comprising: communicating via a first subscription; performing a concurrent burst-level tune-away procedure with a second subscription; and returning to communicating via the first subscription.
14063589	A sound transducer with a ventilation structure, the sound transducer comprising: a frame; a magnetic circuit installed within the frame; a voice coil vibrating according to mutual electromagnetic force with the magnetic circuit upon receiving an electrical signal; a vibration plate vibrating according to vibrations of the voice coil to generate a sound; and a drain hole formed to be adjacent to the corner of the frame and allowing air to flow between the interior and exterior of the frame.
14086463	A processor implemented method for image improvement comprising the following steps not necessarily in sequential order: providing a plurality of frames of a region of interest; determining the value of each pixel at each location within each frame to form a first array of pixel values for each frame; selecting pixel locations within each frame within the plurality of frames; summing the intensity values for the selected pixel locations within each frame; multiplying the pixels in the first array of pixel values by the summation of intensity values for the selected pixel locations to produce a first product array for each frame; summing the first product arrays; determining the average of first product arrays by dividing the sum of first product arrays by the number of frames in the plurality of frames; determining the average value of each pixel at each pixel location for the plurality of frames to form an a second array of averaged pixel values for the plurality of frames; determining the average of the summation of intensity values for the selected pixel locations for the plurality of frames; multiplying the array of average pixel values and the average of the summation of intensity values for the selected pixel locations for the plurality of frames to form a second product array; subtracting the second product array from the average of first product arrays to provide an improved image of the region of interest.
13973398	An optical modulating apparatus comprising: a driver that includes a signal electrode pad and a ground electrode pad on a back face of the driver, the signal electrode pad outputting an electrical signal corresponding to modulation data; an optical modulating device that modulates a light beam based on the electrical signal output from the driver; a flexible circuit board that includes a signal terminal and a ground terminal; and a printed circuit board that has an opening penetrating from a front face of the printed circuit board to a back face of the printed circuit board, wherein the driver is mounted on the printed circuit board such that the signal electrode pad and the ground electrode pad of the driver are exposed in the opening of the printed circuit board, the optical modulating device is mounted on the printed circuit board, opposing the driver across the opening of the printed circuit, the flexible circuit board is disposed in the opening of the printed circuit board, an end of the signal terminal of the flexible circuit board is electrically connected to a signal electrode of the optical modulating device, an end of the ground terminal of the flexible circuit board is electrically connected to a ground electrode of the optical modulating device, another end of the signal terminal of the flexible circuit board is soldered to the signal electrode pad of the driver, and another end of the ground terminal of the flexible circuit board is soldered to the ground electrode pad of the driver.
13661515	A semiconductor doping method comprising: (A) obtaining a substrate comprising a semiconductor material and (B) contacting at least a portion of a surface of the substrate with an effective amount of a doping composition comprising a) a solvent and b) an inorganic salt of a phosphor containing acid dispersed in said solvent.
14150027	A method for performing a spacer etch, comprising: providing a substrate having a spacer material conformally applied over a gate structure; exposing an exposed surface of said spacer material to an oxygen-containing environment to elevate an oxygen content in said spacer material; and performing a spacer etch process sequence to partially and selectively remove said spacer material from a capping region of said gate structure and a substrate region on said substrate adjacent a base of said gate structure, while retaining a spacer sidewall positioned along a sidewall of said gate structure.
14130644	Device for detecting objects placed in a zone to be explored, said device being placed on a vehicle moving at a velocity V and comprising a panel on which a radiation set is arranged to transmit signals at an illumination frequency and to receive signals reflected from said zone, and a processing circuit to provide information about the presence of said objects after processing of the reflected signals, wherein the radiation set comprises an alignment of antennas arranged transverse to the velocity V of displacement of said vehicle.
13844070	In a unified table architecture of an in-memory computing system having a multi-level storage architecture, the storage architecture having a first level storage structure to store incoming data requests in a logical row format as data records, a second level storage structure to encode and store the data records in a logical column format, and a main store to compress and store the encoded data records for long-term storage, a method of deleting a data record from the second level storage or main store, the method comprising: performing, by one or more processors, a look-up for the data record in a table in the first level storage, the data record being defined by a row identifier of the table; if the row identifier is found in the first level storage, performing, by one or more processors, a look-up for an updated row identifier representing an update of the data record in the second level storage and the main store; if the updated row identifier is found in the second level storage, generating, by one or more processors, an undo log from the first level storage to invalidate a row identifier of the row identifier; and if the updated row identifier is not found in the second level storage, generating, by one or more processors, a redo log to restore the data record in the first level storage.
13663945	A method for processing signals from a data server comprising: obtaining, by a monitoring facility, a measured signal from the data server, wherein the monitoring facility comprises a central processing unit; generating a first probing characteristic from the measured signal; determining that the first probing characteristic is measureless; decomposing, by the central processing unit in response to the determination, the first probing characteristic into a plurality of component parts; constructing a reconstructed signal using a first one of the plurality of component parts; generating a second probing characteristic using the reconstructed signal, wherein the second probing characteristic is not measureless; and processing the reconstructed signal by the monitoring facility.
13962014	A level converter comprising: a first transistor whose source is connected to a first power supply source supplying a first voltage; a second transistor whose source is connected to the first power supply source and whose gate is connected to a drain of the first transistor; a third transistor whose drain is connected to the drain of the first transistor, whose gate receives a control signal, and whose source is connected to a second power supply source supplying a second voltage; and a fourth transistor whose drain is connected to a drain of the second transistor and a gate of the first transistor, whose gate is connected to the drain of the first transistor and the drain of the third transistor, and whose source is connected to the second power supply source, wherein a switch signal corresponding to a voltage applied to the drain of the second transistor is output to a main switch.
14071173	A micro-electrical-mechanical system (MEMS) device comprising: a substrate; one or more anchors formed on a first surface of the substrate; a piezoelectric layer suspended over the first surface of the substrate by the one or more anchors, wherein the piezoelectric layer is a piezoelectric bimorph; a first electrode on a first surface of the piezoelectric layer facing the first surface of the substrate; and a second electrode on a second surface of the piezoelectric layer opposite the first surface, the second electrode including a first conducting section and a second conducting section, which are inter-digitally dispersed on the second surface.
13824101	A method for extracting features of a building from data having spatial coordinates, the method comprising: extracting one or more walls and roofs from the data constructing a building model from the walls and roofs extracting color data associated with the data and projecting the color data onto the building model; superimposing one or more images onto the building model; applying pattern recognition to extract one or more three-dimensional structural components of the building model; upon identifying a match between the extracted three-dimensional structural components and one or more standard structural elements, the standard structural elements stored in a structural elements database, then replacing the extracted three-dimensional structural components with the standard structural elements; upon capturing a subsequent set of data having spatial coordinates of the building, comparing the data with the subsequent data to identify a changed object; and, extracting one or more poles in the building model's vicinity or along edges of roads.
14115861	A thin film mirror, comprising: a mirror shell; a reflective film stretched between forming structures provided on said mirror shell and reflective film being arranged such that they form a chamber which is capable of being placed under at least partial vacuum; the mirror shell having an inner surface which forms an inner wall of said chamber, wherein the mirror shell is a moulded part where its inner surface is a controlled surface.
14119046	A system for classifying moving materials in real time, the system comprising: a laser pulse generator operative to generate at least first and second laser pulses which impinge on the same impingement location on said moving materials, said first and second laser pulses being separated in time by up to 10 microseconds; and an absorption detector operative to sense an absorption spectrum at said impingement location over a detection time duration of up to 20 nanoseconds following said second laser pulse.
13751853	A measuring arrangement for determining at least one measured quantity, comprising: at least one sensor device for generating at least one measurement signal, at least one transmitter device for generating at least one output signal from at least the at least one measurement signal, and wherein the at least one transmitter device has at least one control device, at least one switch device and at least one signal output setting device, wherein the at least one signal output setting device is adapted for producing the at least one output signal, wherein the at least one switch device has a first state and a second state, wherein the at least one control device is connected to the at least one signal output setting device when the at least one switch device is in the first state, wherein the at least one signal output setting device is adapted for generating at least one fault signal as an output signal when at least one of the at least one switch device being in the second state and the at least one signal output setting device being disconnected from the at least one control device, wherein the at least one control device is adapted for acting on a power supply of the at least one sensor device, wherein the at least one sensor device is adapted for acting on the switch device, wherein the at least one sensor device is adapted for keeping the switch device in the first state when the at least one sensor device is supplied with energy above a definable minimum value, and wherein the at least one control device is adapted for reducing power supplied to the at least one sensor device to a definable boundary value when the control device recognizes the presence of a fault state.
14122703	A method for fabricating a free-standing group III nitride plate, the method comprising the steps of: growing a first group III nitride layer on a foreign growth substrate; treating the first group III nitride layer so as to make it porous; growing at a growth temperature within a growth reactor a second group III nitride layer on the first group III nitride layer; and separating the second group III nitride layer from the growth substrate so as to form a free-standing group III nitride plate; characterized in that the step of separating the second group III nitride layer from the growth substrate is performed at the growth temperature and within the growth reactor, and comprises selective chemical etching of the porous first group III nitride layer.
13670329	A method of determining recommended vacation properties, comprising: receiving, at a processor-based computer system, one or more user-specified destinations and one or more of: user activity or amenity preferences, room amenity and room type preferences, accommodation quality preferences, and preferred travel dates; for each of the one or more user-specified destinations, the processor-based computer system: identifying a plurality of sub-destinations corresponding to a received user-specified destination from a destination database, and for each corresponding sub-destination, scoring (i) a plurality of accommodation properties according to received user activity or amenity preferences, and (ii) the sub-destination according to received user activity or amenity preferences, to produce preliminary accommodation property and sub-destination scores, and sorting the accommodation properties according to the preliminary accommodation property and sub-destination scores to produce preliminary accommodation rankings; for a plurality of accommodation properties of the preliminary accommodation rankings, scoring respective accommodation properties according to one or more of received room amenity and room type preferences, accommodation quality preferences, and availability during the preferred travel dates, and sorting the plurality of accommodation properties according to results of the scoring to produce final accommodation property rankings; and presenting, for user review and selection, the final accommodation property rankings.
14068094	An information processing apparatus comprising: an order information storage part that stores order information defining an order in which a plurality of processes are to be executed with respect to data; a setting part that prompts selection of a processing apparatus that is to execute a process of the plurality of processes from one or more processing apparatuses, and stores association information indicating an association between the process and the selected processing apparatus in an association storage part; and an order control part that prompts the one or more processing apparatuses that are associated with the plurality of processes to execute the plurality of processes in the order defined by the order information.
13672157	A method for a license entitlement calculation, the method comprising: decomposing a license metric definition into metric-generic and metric-specific logic; compiling the metric-specific logic to generate intermediate code; and interpreting the metric-generic logic and dynamically loading the intermediate code to execute a license entitlement calculation; wherein at least one of the steps is carried out by a computer device.
